id,x,y,radius,class,class name,image name
38634,2818,628,15,0,capped,DSC_0838.JPG
38635,3799,634,17,0,capped,DSC_0838.JPG
38636,2281,682,15,0,capped,DSC_0838.JPG
38637,769,841,15,0,capped,DSC_0838.JPG
38638,4003,892,15,0,capped,DSC_0838.JPG
38639,4351,892,17,0,capped,DSC_0838.JPG
38640,4558,892,17,0,capped,DSC_0838.JPG
38641,1294,913,15,0,capped,DSC_0838.JPG
38642,760,1078,15,0,capped,DSC_0838.JPG
38643,694,1084,17,0,capped,DSC_0838.JPG
38644,4420,1138,17,0,capped,DSC_0838.JPG
38645,763,1201,15,0,capped,DSC_0838.JPG
38646,1537,1342,16,0,capped,DSC_0838.JPG
38647,1066,1381,15,0,capped,DSC_0838.JPG
38648,1288,1516,15,0,capped,DSC_0838.JPG
38649,4093,1564,15,0,capped,DSC_0838.JPG
38650,1606,1588,15,0,capped,DSC_0838.JPG
38651,1150,1633,17,0,capped,DSC_0838.JPG
38652,2404,1780,15,0,capped,DSC_0838.JPG
38653,1144,1870,15,0,capped,DSC_0838.JPG
38654,898,1915,17,0,capped,DSC_0838.JPG
38655,4900,1966,17,0,capped,DSC_0838.JPG
38656,643,1972,17,0,capped,DSC_0838.JPG
38657,793,1972,15,0,capped,DSC_0838.JPG
38658,4336,1975,17,0,capped,DSC_0838.JPG
38659,3946,2032,15,0,capped,DSC_0838.JPG
38660,4366,2032,15,0,capped,DSC_0838.JPG
38661,2722,2080,15,0,capped,DSC_0838.JPG
38662,4198,2098,17,0,capped,DSC_0838.JPG
38663,4582,2143,17,0,capped,DSC_0838.JPG
38664,1351,2233,17,0,capped,DSC_0838.JPG
38665,2335,2254,15,0,capped,DSC_0838.JPG
38666,2440,2320,17,0,capped,DSC_0838.JPG
38667,4330,2320,17,0,capped,DSC_0838.JPG
38669,3556,2323,17,0,capped,DSC_0838.JPG
38674,3592,376,17,0,capped,DSC_0838.JPG
38676,3445,502,17,0,capped,DSC_0838.JPG
38677,2353,559,15,0,capped,DSC_0838.JPG
38678,3835,571,17,0,capped,DSC_0838.JPG
38679,4189,571,17,0,capped,DSC_0838.JPG
38680,1186,601,17,0,capped,DSC_0838.JPG
38681,2110,613,15,0,capped,DSC_0838.JPG
38682,3967,709,17,0,capped,DSC_0838.JPG
38683,4105,835,17,0,capped,DSC_0838.JPG
38684,1114,844,15,0,capped,DSC_0838.JPG
38685,1825,862,17,0,capped,DSC_0838.JPG
38686,1933,928,17,0,capped,DSC_0838.JPG
38687,970,1087,15,0,capped,DSC_0838.JPG
38688,1390,1222,15,0,capped,DSC_0838.JPG
38689,1429,1279,17,0,capped,DSC_0838.JPG
38690,5089,1420,15,0,capped,DSC_0838.JPG
38691,2548,1426,15,0,capped,DSC_0838.JPG
38692,2305,1477,17,0,capped,DSC_0838.JPG
38693,5197,1594,15,0,capped,DSC_0838.JPG
38694,2659,1606,17,0,capped,DSC_0838.JPG
38695,4198,1618,15,0,capped,DSC_0838.JPG
38696,4411,1618,15,0,capped,DSC_0838.JPG
38697,1924,1651,15,0,capped,DSC_0838.JPG
38698,2407,1660,15,0,capped,DSC_0838.JPG
38699,4585,1678,17,0,capped,DSC_0838.JPG
38700,790,1732,15,0,capped,DSC_0838.JPG
38701,2368,1957,15,0,capped,DSC_0838.JPG
38702,4549,1963,15,0,capped,DSC_0838.JPG
38703,1357,1993,15,0,capped,DSC_0838.JPG
38704,1708,1999,17,0,capped,DSC_0838.JPG
38705,1498,2002,17,0,capped,DSC_0838.JPG
38706,2401,2014,15,0,capped,DSC_0838.JPG
38707,5041,2074,15,0,capped,DSC_0838.JPG
38708,718,2089,15,0,capped,DSC_0838.JPG
38709,787,2092,15,0,capped,DSC_0838.JPG
38710,1144,2104,17,0,capped,DSC_0838.JPG
38711,2479,2137,17,0,capped,DSC_0838.JPG
38712,1036,2164,17,0,capped,DSC_0838.JPG
38713,1249,2170,15,0,capped,DSC_0838.JPG
38714,1879,2308,17,0,capped,DSC_0838.JPG
38715,4405,2323,17,0,capped,DSC_0838.JPG
38716,3835,2326,15,0,capped,DSC_0838.JPG
38717,2755,2380,17,0,capped,DSC_0838.JPG
38718,4081,2389,17,0,capped,DSC_0838.JPG
38721,3382,370,15,0,capped,DSC_0838.JPG
38722,3127,565,15,0,capped,DSC_0838.JPG
38723,3331,565,17,0,capped,DSC_0838.JPG
38724,622,580,15,0,capped,DSC_0838.JPG
38725,1471,604,15,0,capped,DSC_0838.JPG
38726,187,691,17,0,capped,DSC_0838.JPG
38727,412,700,17,0,capped,DSC_0838.JPG
38728,1045,721,15,0,capped,DSC_0838.JPG
38729,3760,829,17,0,capped,DSC_0838.JPG
38730,1048,844,17,0,capped,DSC_0838.JPG
38731,226,880,15,0,capped,DSC_0838.JPG
38732,1498,922,15,0,capped,DSC_0838.JPG
38733,4918,1003,17,0,capped,DSC_0838.JPG
38734,1363,1036,15,0,capped,DSC_0838.JPG
38735,4315,1072,15,0,capped,DSC_0838.JPG
38736,310,1135,15,0,capped,DSC_0838.JPG
38738,196,1303,15,0,capped,DSC_0838.JPG
38739,4624,1375,15,0,capped,DSC_0838.JPG
38741,4270,1501,15,0,capped,DSC_0838.JPG
38742,196,1534,17,0,capped,DSC_0838.JPG
38743,760,1675,15,0,capped,DSC_0838.JPG
38744,4093,1675,17,0,capped,DSC_0838.JPG
38745,4660,1678,17,0,capped,DSC_0838.JPG
38746,4372,1684,17,0,capped,DSC_0838.JPG
38747,4588,1795,15,0,capped,DSC_0838.JPG
38748,1183,1819,15,0,capped,DSC_0838.JPG
38749,2473,2023,15,0,capped,DSC_0838.JPG
38751,748,2032,15,0,capped,DSC_0838.JPG
38752,3772,2086,15,0,capped,DSC_0838.JPG
38753,2194,2134,17,0,capped,DSC_0838.JPG
38754,1813,2185,17,0,capped,DSC_0838.JPG
38755,4012,2269,17,0,capped,DSC_0838.JPG
38757,1774,2365,15,0,capped,DSC_0838.JPG
38763,832,328,15,0,capped,DSC_0838.JPG
38764,3058,439,17,0,capped,DSC_0838.JPG
38765,3622,442,17,0,capped,DSC_0838.JPG
38767,1435,670,15,0,capped,DSC_0838.JPG
38768,697,832,15,0,capped,DSC_0838.JPG
38769,1612,856,17,0,capped,DSC_0838.JPG
38770,592,892,15,0,capped,DSC_0838.JPG
38771,658,892,17,0,capped,DSC_0838.JPG
38772,1432,922,15,0,capped,DSC_0838.JPG
38773,697,961,15,0,capped,DSC_0838.JPG
38774,2038,985,15,0,capped,DSC_0838.JPG
38775,1723,1051,17,0,capped,DSC_0838.JPG
38776,559,1081,15,0,capped,DSC_0838.JPG
38777,4096,1081,17,0,capped,DSC_0838.JPG
38778,1219,1150,15,0,capped,DSC_0838.JPG
38779,2170,1228,17,0,capped,DSC_0838.JPG
38780,1570,1282,17,0,capped,DSC_0838.JPG
38781,2485,1306,15,0,capped,DSC_0838.JPG
38782,1891,1345,17,0,capped,DSC_0838.JPG
38783,2662,1372,15,0,capped,DSC_0838.JPG
38784,856,1501,15,0,capped,DSC_0838.JPG
38785,1141,1513,17,0,capped,DSC_0838.JPG
38786,2473,1534,15,0,capped,DSC_0838.JPG
38787,268,1546,17,0,capped,DSC_0838.JPG
38788,5161,1654,15,0,capped,DSC_0838.JPG
38789,1114,1690,17,0,capped,DSC_0838.JPG
38790,1960,1714,15,0,capped,DSC_0838.JPG
38791,1642,1765,15,0,capped,DSC_0838.JPG
38792,4516,1795,15,0,capped,DSC_0838.JPG
38793,823,1798,15,0,capped,DSC_0838.JPG
38794,4087,1798,15,0,capped,DSC_0838.JPG
38795,2656,1846,17,0,capped,DSC_0838.JPG
38797,2338,1894,15,0,capped,DSC_0838.JPG
38798,2617,1900,15,0,capped,DSC_0838.JPG
38799,2401,1903,15,0,capped,DSC_0838.JPG
38800,2653,2074,17,0,capped,DSC_0838.JPG
38801,4543,2203,17,0,capped,DSC_0838.JPG
38802,2545,2260,17,0,capped,DSC_0838.JPG
38804,1600,2299,15,0,capped,DSC_0838.JPG
38805,3421,2323,15,0,capped,DSC_0838.JPG
38806,4261,2329,17,0,capped,DSC_0838.JPG
38807,1429,2356,15,0,capped,DSC_0838.JPG
38808,1486,2362,17,0,capped,DSC_0838.JPG
38809,1864,283,15,0,capped,DSC_0838.JPG
38810,3271,301,17,0,capped,DSC_0838.JPG
38811,1606,607,17,0,capped,DSC_0838.JPG
38812,2314,619,17,0,capped,DSC_0838.JPG
38813,3370,631,17,0,capped,DSC_0838.JPG
38814,2350,682,15,0,capped,DSC_0838.JPG
38815,1186,721,17,0,capped,DSC_0838.JPG
38816,1258,850,15,0,capped,DSC_0838.JPG
38817,1684,856,15,0,capped,DSC_0838.JPG
38818,1153,913,17,0,capped,DSC_0838.JPG
38819,1648,919,15,0,capped,DSC_0838.JPG
38820,1252,1090,15,0,capped,DSC_0838.JPG
38821,2275,1180,17,0,capped,DSC_0838.JPG
38822,412,1186,17,0,capped,DSC_0838.JPG
38823,697,1201,15,0,capped,DSC_0838.JPG
38824,4309,1312,15,0,capped,DSC_0838.JPG
38825,4129,1501,15,0,capped,DSC_0838.JPG
38826,1786,1525,15,0,capped,DSC_0838.JPG
38827,1714,1528,17,0,capped,DSC_0838.JPG
38828,832,1561,17,0,capped,DSC_0838.JPG
38829,2365,1603,15,0,capped,DSC_0838.JPG
38830,2440,1723,15,0,capped,DSC_0838.JPG
38831,1000,1864,15,0,capped,DSC_0838.JPG
38832,1780,1888,16,0,capped,DSC_0838.JPG
38833,4054,1978,15,0,capped,DSC_0838.JPG
38834,1141,1984,17,0,capped,DSC_0838.JPG
38835,3913,2086,15,0,capped,DSC_0838.JPG
38836,3238,2143,17,0,capped,DSC_0838.JPG
38837,1390,2179,17,0,capped,DSC_0838.JPG
38838,3553,2206,17,0,capped,DSC_0838.JPG
38839,3979,2206,15,0,capped,DSC_0838.JPG
38840,3979,2326,17,0,capped,DSC_0838.JPG
38841,4009,2374,15,0,capped,DSC_0838.JPG
38844,967,337,15,0,capped,DSC_0838.JPG
38845,2530,370,15,0,capped,DSC_0838.JPG
38846,3451,373,17,0,capped,DSC_0838.JPG
38847,2212,421,17,0,capped,DSC_0838.JPG
38848,3763,445,15,0,capped,DSC_0838.JPG
38849,4429,508,17,0,capped,DSC_0838.JPG
38850,4042,583,17,0,capped,DSC_0838.JPG
38851,3511,634,15,0,capped,DSC_0838.JPG
38852,295,637,15,0,capped,DSC_0838.JPG
38853,4495,640,15,0,capped,DSC_0838.JPG
38854,1723,676,17,0,capped,DSC_0838.JPG
38855,4321,706,15,0,capped,DSC_0838.JPG
38856,1540,730,17,0,capped,DSC_0838.JPG
38857,4252,832,17,0,capped,DSC_0838.JPG
38858,3790,886,15,0,capped,DSC_0838.JPG
38859,1969,982,17,0,capped,DSC_0838.JPG
38860,1504,1039,15,0,capped,DSC_0838.JPG
38861,2587,1129,15,0,capped,DSC_0838.JPG
38862,2101,1234,17,0,capped,DSC_0838.JPG
38863,2071,1288,17,0,capped,DSC_0838.JPG
38864,2032,1606,17,0,capped,DSC_0838.JPG
38865,1495,1648,17,0,capped,DSC_0838.JPG
38866,4795,1672,17,0,capped,DSC_0838.JPG
38867,4549,1732,17,0,capped,DSC_0838.JPG
38868,865,1735,17,0,capped,DSC_0838.JPG
38869,1714,1771,15,0,capped,DSC_0838.JPG
38870,4660,1795,17,0,capped,DSC_0838.JPG
38871,1219,1867,15,0,capped,DSC_0838.JPG
38872,1324,1939,15,0,capped,DSC_0838.JPG
38873,4651,2020,17,0,capped,DSC_0838.JPG
38874,4792,2020,17,0,capped,DSC_0838.JPG
38875,4015,2029,15,0,capped,DSC_0838.JPG
38876,2434,2077,15,0,capped,DSC_0838.JPG
38877,4870,2128,15,0,capped,DSC_0838.JPG
38878,2578,2200,15,0,capped,DSC_0838.JPG
38879,2266,2254,15,0,capped,DSC_0838.JPG
38880,3064,2326,17,0,capped,DSC_0838.JPG
38881,2131,2371,17,0,capped,DSC_0838.JPG
38882,2473,2380,17,0,capped,DSC_0838.JPG
38890,1579,280,17,0,capped,DSC_0838.JPG
38891,1864,415,17,0,capped,DSC_0838.JPG
38892,3694,442,15,0,capped,DSC_0838.JPG
38893,4051,445,17,0,capped,DSC_0838.JPG
38894,4324,574,15,0,capped,DSC_0838.JPG
38895,2248,616,15,0,capped,DSC_0838.JPG
38896,2425,685,15,0,capped,DSC_0838.JPG
38897,1252,730,17,0,capped,DSC_0838.JPG
38898,1468,730,15,0,capped,DSC_0838.JPG
38899,2110,733,17,0,capped,DSC_0838.JPG
38900,2179,742,17,0,capped,DSC_0838.JPG
38901,1294,787,17,0,capped,DSC_0838.JPG
38902,187,814,17,0,capped,DSC_0838.JPG
38903,1462,859,17,0,capped,DSC_0838.JPG
38904,3754,955,17,0,capped,DSC_0838.JPG
38905,232,1003,17,0,capped,DSC_0838.JPG
38906,4348,1132,15,0,capped,DSC_0838.JPG
38907,5017,1180,15,0,capped,DSC_0838.JPG
38908,4807,1189,17,0,capped,DSC_0838.JPG
38909,1045,1207,15,0,capped,DSC_0838.JPG
38910,4555,1252,15,0,capped,DSC_0838.JPG
38911,4342,1255,17,0,capped,DSC_0838.JPG
38912,4273,1258,17,0,capped,DSC_0838.JPG
38913,4660,1312,15,0,capped,DSC_0838.JPG
38914,1609,1351,17,0,capped,DSC_0838.JPG
38915,2233,1360,17,0,capped,DSC_0838.JPG
38916,4309,1441,17,0,capped,DSC_0838.JPG
38918,4450,1555,15,0,capped,DSC_0838.JPG
38919,4732,1555,15,0,capped,DSC_0838.JPG
38920,4162,1558,15,0,capped,DSC_0838.JPG
38921,1108,1570,15,0,capped,DSC_0838.JPG
38922,2101,1591,15,0,capped,DSC_0838.JPG
38923,865,1618,15,0,capped,DSC_0838.JPG
38924,4048,1858,15,0,capped,DSC_0838.JPG
38925,4159,1909,15,0,capped,DSC_0838.JPG
38926,4084,1918,15,0,capped,DSC_0838.JPG
38927,4978,1963,17,0,capped,DSC_0838.JPG
38929,5011,2023,17,0,capped,DSC_0838.JPG
38930,892,2161,15,0,capped,DSC_0838.JPG
38931,1105,2167,17,0,capped,DSC_0838.JPG
38932,2440,2197,15,0,capped,DSC_0838.JPG
38933,1420,2230,17,0,capped,DSC_0838.JPG
38934,2824,2257,15,0,capped,DSC_0838.JPG
38935,3910,2320,15,0,capped,DSC_0838.JPG
38936,1630,2362,17,0,capped,DSC_0838.JPG
38940,3340,298,17,0,capped,DSC_0838.JPG
38941,3064,301,15,0,capped,DSC_0838.JPG
38942,1366,409,17,0,capped,DSC_0838.JPG
38943,1612,481,15,0,capped,DSC_0838.JPG
38944,484,583,15,0,capped,DSC_0838.JPG
38945,262,697,17,0,capped,DSC_0838.JPG
38946,1078,790,15,0,capped,DSC_0838.JPG
38947,265,820,17,0,capped,DSC_0838.JPG
38948,2626,1063,17,0,capped,DSC_0838.JPG
38949,4279,1138,15,0,capped,DSC_0838.JPG
38950,874,1270,15,0,capped,DSC_0838.JPG
38951,871,1384,17,0,capped,DSC_0838.JPG
38952,1855,1411,15,0,capped,DSC_0838.JPG
38953,2410,1420,15,0,capped,DSC_0838.JPG
38954,4453,1438,17,0,capped,DSC_0838.JPG
38955,1465,1465,15,0,capped,DSC_0838.JPG
38956,2587,1603,15,0,capped,DSC_0838.JPG
38957,937,1621,15,0,capped,DSC_0838.JPG
38959,4513,1678,17,0,capped,DSC_0838.JPG
38961,1276,1762,15,0,capped,DSC_0838.JPG
38962,1888,1831,15,0,capped,DSC_0838.JPG
38963,1033,1924,15,0,capped,DSC_0838.JPG
38964,2506,1966,17,0,capped,DSC_0838.JPG
38965,2158,2068,15,0,capped,DSC_0838.JPG
38967,3943,2149,15,0,capped,DSC_0838.JPG
38968,4684,2191,15,0,capped,DSC_0838.JPG
38969,4192,2203,15,0,capped,DSC_0838.JPG
38970,1612,340,17,0,capped,DSC_0838.JPG
38971,2389,358,15,0,capped,DSC_0838.JPG
38972,2893,370,17,0,capped,DSC_0838.JPG
38973,1399,472,17,0,capped,DSC_0838.JPG
38974,2851,562,15,0,capped,DSC_0838.JPG
38975,976,595,17,0,capped,DSC_0838.JPG
38976,664,652,15,0,capped,DSC_0838.JPG
38977,2140,676,15,0,capped,DSC_0838.JPG
38978,841,718,15,0,capped,DSC_0838.JPG
38979,1681,733,15,0,capped,DSC_0838.JPG
38980,1720,802,17,0,capped,DSC_0838.JPG
38981,1999,811,15,0,capped,DSC_0838.JPG
38982,2032,868,17,0,capped,DSC_0838.JPG
38983,4423,895,17,0,capped,DSC_0838.JPG
38984,1042,964,17,0,capped,DSC_0838.JPG
38985,1261,970,17,0,capped,DSC_0838.JPG
38986,4309,1198,15,0,capped,DSC_0838.JPG
38987,5050,1363,15,0,capped,DSC_0838.JPG
38988,655,1495,15,0,capped,DSC_0838.JPG
38989,2626,1546,15,0,capped,DSC_0838.JPG
38990,1243,1573,15,0,capped,DSC_0838.JPG
38992,4765,1612,15,0,capped,DSC_0838.JPG
38993,4627,1615,17,0,capped,DSC_0838.JPG
38994,1636,1651,15,0,capped,DSC_0838.JPG
38995,2197,1654,17,0,capped,DSC_0838.JPG
38996,1756,1714,15,0,capped,DSC_0838.JPG
38997,4723,1912,15,0,capped,DSC_0838.JPG
38998,1531,1942,15,0,capped,DSC_0838.JPG
38999,1000,1981,17,0,capped,DSC_0838.JPG
39000,2764,2032,17,0,capped,DSC_0838.JPG
39001,3841,2092,17,0,capped,DSC_0838.JPG
39002,4798,2137,15,0,capped,DSC_0838.JPG
39003,3382,2140,15,0,capped,DSC_0838.JPG
39005,2923,307,15,0,capped,DSC_0838.JPG
39006,1753,352,17,0,capped,DSC_0838.JPG
39007,1468,472,17,0,capped,DSC_0838.JPG
39008,4507,508,17,0,capped,DSC_0838.JPG
39009,1369,535,15,0,capped,DSC_0838.JPG
39010,2494,550,15,0,capped,DSC_0838.JPG
39011,1540,604,17,0,capped,DSC_0838.JPG
39012,4075,640,17,0,capped,DSC_0838.JPG
39013,4108,703,17,0,capped,DSC_0838.JPG
39014,4252,706,15,0,capped,DSC_0838.JPG
39015,2284,799,15,0,capped,DSC_0838.JPG
39017,379,889,15,0,capped,DSC_0838.JPG
39018,1750,991,15,0,capped,DSC_0838.JPG
39019,4003,1015,15,0,capped,DSC_0838.JPG
39020,5017,1060,17,0,capped,DSC_0838.JPG
39021,4528,1072,15,0,capped,DSC_0838.JPG
39022,1714,1168,15,0,capped,DSC_0838.JPG
39023,2659,1243,17,0,capped,DSC_0838.JPG
39024,229,1474,15,0,capped,DSC_0838.JPG
39025,1210,1510,15,0,capped,DSC_0838.JPG
39026,1354,1525,17,0,capped,DSC_0838.JPG
39027,1180,1582,15,0,capped,DSC_0838.JPG
39028,1744,1585,17,0,capped,DSC_0838.JPG
39029,1429,1762,17,0,capped,DSC_0838.JPG
39030,1570,1882,15,0,capped,DSC_0838.JPG
39031,2197,2011,15,0,capped,DSC_0838.JPG
39032,2266,2014,17,0,capped,DSC_0838.JPG
39033,2785,2086,17,0,capped,DSC_0838.JPG
39034,1213,2104,17,0,capped,DSC_0838.JPG
39035,4648,2137,15,0,capped,DSC_0838.JPG
39036,2827,2143,17,0,capped,DSC_0838.JPG
39037,2686,2257,15,0,capped,DSC_0838.JPG
39038,2479,2260,15,0,capped,DSC_0838.JPG
39039,2644,2317,17,0,capped,DSC_0838.JPG
39042,3553,304,17,0,capped,DSC_0838.JPG
39043,1468,334,17,0,capped,DSC_0838.JPG
39044,2602,367,15,0,capped,DSC_0838.JPG
39047,2749,502,17,0,capped,DSC_0838.JPG
39048,3727,631,17,0,capped,DSC_0838.JPG
39049,3589,634,17,0,capped,DSC_0838.JPG
39050,4006,640,15,0,capped,DSC_0838.JPG
39051,1792,679,17,0,capped,DSC_0838.JPG
39052,3835,697,17,0,capped,DSC_0838.JPG
39053,1897,739,15,0,capped,DSC_0838.JPG
39054,1222,784,15,0,capped,DSC_0838.JPG
39056,3901,955,15,0,capped,DSC_0838.JPG
39057,4561,1015,17,0,capped,DSC_0838.JPG
39058,4627,1015,17,0,capped,DSC_0838.JPG
39059,1681,1105,15,0,capped,DSC_0838.JPG
39060,937,1144,17,0,capped,DSC_0838.JPG
39061,2701,1309,17,0,capped,DSC_0838.JPG
39062,4696,1372,15,0,capped,DSC_0838.JPG
39063,1534,1465,15,0,capped,DSC_0838.JPG
39064,2440,1483,15,0,capped,DSC_0838.JPG
39065,580,1612,17,0,capped,DSC_0838.JPG
39066,643,1615,15,0,capped,DSC_0838.JPG
39067,4267,1618,15,0,capped,DSC_0838.JPG
39068,1993,1651,15,0,capped,DSC_0838.JPG
39069,1672,1711,15,0,capped,DSC_0838.JPG
39070,685,1792,15,0,capped,DSC_0838.JPG
39071,4477,1849,15,0,capped,DSC_0838.JPG
39072,1852,1885,17,0,capped,DSC_0838.JPG
39073,4618,2083,15,0,capped,DSC_0838.JPG
39074,1567,2359,17,0,capped,DSC_0838.JPG
39077,973,472,17,0,capped,DSC_0838.JPG
39078,1966,484,15,0,capped,DSC_0838.JPG
39079,2629,685,17,0,capped,DSC_0838.JPG
39080,979,841,15,0,capped,DSC_0838.JPG
39081,1963,865,15,0,capped,DSC_0838.JPG
39082,2137,919,15,0,capped,DSC_0838.JPG
39083,1870,922,17,0,capped,DSC_0838.JPG
39084,154,1132,17,0,capped,DSC_0838.JPG
39085,1477,1249,15,0,capped,DSC_0838.JPG
39086,4483,1252,15,0,capped,DSC_0838.JPG
39087,4801,1429,15,0,capped,DSC_0838.JPG
39088,1186,1453,15,0,capped,DSC_0838.JPG
39089,2026,1465,15,0,capped,DSC_0838.JPG
39090,1609,1468,17,0,capped,DSC_0838.JPG
39091,5158,1540,15,0,capped,DSC_0838.JPG
39092,1039,1567,17,0,capped,DSC_0838.JPG
39093,4483,1621,15,0,capped,DSC_0838.JPG
39095,538,1666,15,0,capped,DSC_0838.JPG
39096,829,1675,16,0,capped,DSC_0838.JPG
39097,1393,1699,15,0,capped,DSC_0838.JPG
39098,2371,1723,15,0,capped,DSC_0838.JPG
39099,2200,1774,15,0,capped,DSC_0838.JPG
39100,2515,1843,15,0,capped,DSC_0838.JPG
39101,4198,1858,15,0,capped,DSC_0838.JPG
39102,2062,1894,17,0,capped,DSC_0838.JPG
39103,5011,1897,15,0,capped,DSC_0838.JPG
39104,4405,1972,15,0,capped,DSC_0838.JPG
39105,2404,2131,15,0,capped,DSC_0838.JPG
39106,2926,2203,17,0,capped,DSC_0838.JPG
39108,4225,2389,15,0,capped,DSC_0838.JPG
39110,3616,691,15,0,capped,DSC_0838.JPG
39111,4042,700,17,0,capped,DSC_0838.JPG
39112,4282,895,17,0,capped,DSC_0838.JPG
39113,2239,988,17,0,capped,DSC_0838.JPG
39114,1579,1042,17,0,capped,DSC_0838.JPG
39115,2413,1054,17,0,capped,DSC_0838.JPG
39116,2044,1105,17,0,capped,DSC_0838.JPG
39118,1894,1234,17,0,capped,DSC_0838.JPG
39119,4420,1252,17,0,capped,DSC_0838.JPG
39120,4873,1309,17,0,capped,DSC_0838.JPG
39121,4165,1321,15,0,capped,DSC_0838.JPG
39122,1507,1396,17,0,capped,DSC_0838.JPG
39123,1714,1408,15,0,capped,DSC_0838.JPG
39124,4234,1441,17,0,capped,DSC_0838.JPG
39125,4450,1792,15,0,capped,DSC_0838.JPG
39126,1531,1822,15,0,capped,DSC_0838.JPG
39127,1960,1831,17,0,capped,DSC_0838.JPG
39128,1429,1885,17,0,capped,DSC_0838.JPG
39129,682,1912,17,0,capped,DSC_0838.JPG
39130,4609,2194,17,0,capped,DSC_0838.JPG
39131,1849,2245,15,0,capped,DSC_0838.JPG
39133,4156,2383,17,0,capped,DSC_0838.JPG
39137,1369,277,17,0,capped,DSC_0838.JPG
39138,2107,349,17,0,capped,DSC_0838.JPG
39139,3031,373,15,0,capped,DSC_0838.JPG
39140,2317,487,15,0,capped,DSC_0838.JPG
39141,2386,487,17,0,capped,DSC_0838.JPG
39142,1009,655,15,0,capped,DSC_0838.JPG
39143,1396,739,17,0,capped,DSC_0838.JPG
39144,1432,796,15,0,capped,DSC_0838.JPG
39145,2143,808,15,0,capped,DSC_0838.JPG
39146,835,967,15,0,capped,DSC_0838.JPG
39147,1474,982,17,0,capped,DSC_0838.JPG
39148,4207,1015,15,0,capped,DSC_0838.JPG
39149,625,1081,17,0,capped,DSC_0838.JPG
39150,907,1081,17,0,capped,DSC_0838.JPG
39151,1465,1105,17,0,capped,DSC_0838.JPG
39152,4837,1252,17,0,capped,DSC_0838.JPG
39153,694,1318,15,0,capped,DSC_0838.JPG
39154,4243,1318,15,0,capped,DSC_0838.JPG
39155,3955,1321,15,0,capped,DSC_0838.JPG
39156,2104,1351,15,0,capped,DSC_0838.JPG
39157,2137,1417,17,0,capped,DSC_0838.JPG
39158,2476,1423,15,0,capped,DSC_0838.JPG
39159,718,1498,17,0,capped,DSC_0838.JPG
39161,2446,1591,17,0,capped,DSC_0838.JPG
39162,1006,1624,15,0,capped,DSC_0838.JPG
39163,2548,1663,15,0,capped,DSC_0838.JPG
39164,1174,1693,16,0,capped,DSC_0838.JPG
39165,4900,1729,15,0,capped,DSC_0838.JPG
39166,4486,1744,15,0,capped,DSC_0838.JPG
39167,2095,1954,17,0,capped,DSC_0838.JPG
39168,3628,2206,17,0,capped,DSC_0838.JPG
39169,997,2221,17,0,capped,DSC_0838.JPG
39170,4681,2308,15,0,capped,DSC_0838.JPG
39171,2095,2314,17,0,capped,DSC_0838.JPG
39172,4189,2323,17,0,capped,DSC_0838.JPG
39173,3208,2326,17,0,capped,DSC_0838.JPG
39177,1330,337,15,0,capped,DSC_0838.JPG
39178,3838,436,15,0,capped,DSC_0838.JPG
39179,1681,475,17,0,capped,DSC_0838.JPG
39180,484,709,17,0,capped,DSC_0838.JPG
39181,2458,745,15,0,capped,DSC_0838.JPG
39182,301,760,17,0,capped,DSC_0838.JPG
39183,1924,814,17,0,capped,DSC_0838.JPG
39184,1327,865,15,0,capped,DSC_0838.JPG
39185,2002,922,15,0,capped,DSC_0838.JPG
39186,2275,1045,15,0,capped,DSC_0838.JPG
39187,4243,1072,15,0,capped,DSC_0838.JPG
39188,4033,1081,15,0,capped,DSC_0838.JPG
39189,232,1135,15,0,capped,DSC_0838.JPG
39190,1183,1213,17,0,capped,DSC_0838.JPG
39191,1258,1222,17,0,capped,DSC_0838.JPG
39192,5197,1474,15,0,capped,DSC_0838.JPG
39193,1993,1537,15,0,capped,DSC_0838.JPG
39194,979,1564,17,0,capped,DSC_0838.JPG
39195,646,1732,15,0,capped,DSC_0838.JPG
39196,1357,1750,17,0,capped,DSC_0838.JPG
39197,1258,1819,17,0,capped,DSC_0838.JPG
39198,721,1849,17,0,capped,DSC_0838.JPG
39199,2470,1900,15,0,capped,DSC_0838.JPG
39200,1744,1948,15,0,capped,DSC_0838.JPG
39201,2578,1969,15,0,capped,DSC_0838.JPG
39202,2095,2074,17,0,capped,DSC_0838.JPG
39203,2335,2131,15,0,capped,DSC_0838.JPG
39204,3658,2377,17,0,capped,DSC_0838.JPG
39206,2710,310,15,0,capped,DSC_0838.JPG
39208,2383,748,15,0,capped,DSC_0838.JPG
39209,1786,802,17,0,capped,DSC_0838.JPG
39210,1897,865,15,0,capped,DSC_0838.JPG
39211,4879,949,17,0,capped,DSC_0838.JPG
39212,901,973,15,0,capped,DSC_0838.JPG
39213,1126,1027,15,0,capped,DSC_0838.JPG
39214,4735,1069,15,0,capped,DSC_0838.JPG
39215,1180,1090,15,0,capped,DSC_0838.JPG
39216,4036,1204,15,0,capped,DSC_0838.JPG
39218,430,1609,15,0,capped,DSC_0838.JPG
39219,4054,1624,17,0,capped,DSC_0838.JPG
39220,4732,1675,17,0,capped,DSC_0838.JPG
39221,1783,1768,17,0,capped,DSC_0838.JPG
39222,1993,1774,15,0,capped,DSC_0838.JPG
